rounded_timestamp,timestamp_uri,workhours,target_values_211,target_values_154,outside_temp_Eindhoven,1_0_target
2022-05-31 07:00:00,https://interconnectproject.eu/example/2022-05-31_070000,0,21.65,21.85,14.4,1
2022-09-14 03:00:00,https://interconnectproject.eu/example/2022-09-14_030000,0,20.55,21.1,14.4,1
2022-09-29 15:00:00,https://interconnectproject.eu/example/2022-09-29_150000,1,21.700000000000000,20.9,14.4,1
2022-08-27 05:00:00,https://interconnectproject.eu/example/2022-08-27_050000,0,22.05,22.95,14.4,1
2022-05-28 09:00:00,https://interconnectproject.eu/example/2022-05-28_090000,0,22.15,21.9,14.4,1
2022-08-09 01:00:00,https://interconnectproject.eu/example/2022-08-09_010000,0,21.65,22.2,14.4,1
2022-07-07 23:00:00,https://interconnectproject.eu/example/2022-07-07_230000,0,21.55,21.95,14.4,1
2022-09-24 15:00:00,https://interconnectproject.eu/example/2022-09-24_150000,0,20.0,20.6,14.4,1
2022-09-01 02:00:00,https://interconnectproject.eu/example/2022-09-01_020000,0,21.25,21.7,14.4,1
2022-06-04 07:00:00,https://interconnectproject.eu/example/2022-06-04_070000,0,21.55,22.1,14.4,1
2022-10-27 00:00:00,https://interconnectproject.eu/example/2022-10-27_000000,0,20.2,21.3,14.4,1
2022-05-02 18:00:00,https://interconnectproject.eu/example/2022-05-02_180000,0,21.15,21.3,14.4,1
2023-01-01 04:00:00,https://interconnectproject.eu/example/2023-01-01_040000,0,17.35,18.3,14.4,1
2022-04-11 11:00:00,https://interconnectproject.eu/example/2022-04-11_110000,1,21.2,22.0,14.4,1
2022-03-23 17:00:00,https://interconnectproject.eu/example/2022-03-23_170000,0,20.85,21.95,14.4,1
2022-09-08 20:00:00,https://interconnectproject.eu/example/2022-09-08_200000,0,22.45,22.95,14.4,1
2022-11-08 18:00:00,https://interconnectproject.eu/example/2022-11-08_180000,0,19.85,20.6,14.4,1
2022-10-20 11:00:00,https://interconnectproject.eu/example/2022-10-20_110000,1,20.95,21.6,14.4,1
2022-06-02 22:00:00,https://interconnectproject.eu/example/2022-06-02_220000,0,21.25,22.05,14.4,1
2022-10-20 21:00:00,https://interconnectproject.eu/example/2022-10-20_210000,0,19.85,21.0,14.4,1
2022-04-13 13:00:00,https://interconnectproject.eu/example/2022-04-13_130000,1,22.3,22.5,14.4,1
2022-10-21 19:00:00,https://interconnectproject.eu/example/2022-10-21_190000,0,20.3,21.45,14.4,1
2022-08-22 03:00:00,https://interconnectproject.eu/example/2022-08-22_030000,0,22.1,22.6,14.4,1
2022-11-02 10:00:00,https://interconnectproject.eu/example/2022-11-02_100000,1,21.0,21.9,14.4,1
2022-10-28 19:00:00,https://interconnectproject.eu/example/2022-10-28_190000,0,21.0,22.05,14.4,1
2022-05-30 10:00:00,https://interconnectproject.eu/example/2022-05-30_100000,1,23.1,22.0,14.4,1
2022-07-22 01:00:00,https://interconnectproject.eu/example/2022-07-22_010000,0,22.55,23.05,14.4,1
2022-04-20 18:00:00,https://interconnectproject.eu/example/2022-04-20_180000,0,19.700000000000000,21.1,14.4,1
2022-10-04 22:00:00,https://interconnectproject.eu/example/2022-10-04_220000,0,19.4,20.3,14.4,1
2022-06-16 04:00:00,https://interconnectproject.eu/example/2022-06-16_040000,0,21.6,21.85,14.4,1
2022-10-29 05:00:00,https://interconnectproject.eu/example/2022-10-29_050000,0,20.5,21.7,14.4,1
2022-05-09 22:00:00,https://interconnectproject.eu/example/2022-05-09_220000,0,21.35,21.9,14.4,1
2022-07-09 04:00:00,https://interconnectproject.eu/example/2022-07-09_040000,0,21.700000000000000,22.15,14.4,1
2022-07-03 00:00:00,https://interconnectproject.eu/example/2022-07-03_000000,0,22.35,22.8,14.4,1
2022-03-18 13:00:00,https://interconnectproject.eu/example/2022-03-18_130000,1,20.65,22.35,14.4,1
2022-10-03 08:00:00,https://interconnectproject.eu/example/2022-10-03_080000,0,19.55,20.35,14.4,1
2022-09-09 23:00:00,https://interconnectproject.eu/example/2022-09-09_230000,0,20.85,21.65,14.4,1
2022-05-30 11:00:00,https://interconnectproject.eu/example/2022-05-30_110000,1,22.95,22.0,14.4,1
2022-07-15 05:00:00,https://interconnectproject.eu/example/2022-07-15_050000,0,22.35,23.05,14.3,1
2022-09-16 15:00:00,https://interconnectproject.eu/example/2022-09-16_150000,1,20.6,22.05,14.3,1
2022-05-26 01:00:00,https://interconnectproject.eu/example/2022-05-26_010000,0,21.2,22.0,14.3,1
2022-11-07 18:00:00,https://interconnectproject.eu/example/2022-11-07_180000,0,20.0,20.35,14.3,1
2022-07-02 23:00:00,https://interconnectproject.eu/example/2022-07-02_230000,0,22.5,22.8,14.3,1
2022-09-24 10:00:00,https://interconnectproject.eu/example/2022-09-24_100000,0,19.95,20.65,14.3,1
2022-04-17 19:00:00,https://interconnectproject.eu/example/2022-04-17_190000,0,18.9,20.9,14.3,1
2022-10-12 15:00:00,https://interconnectproject.eu/example/2022-10-12_150000,1,19.75,20.95,14.3,1
2022-09-14 08:00:00,https://interconnectproject.eu/example/2022-09-14_080000,0,21.05,21.85,14.3,1
2022-11-08 16:00:00,https://interconnectproject.eu/example/2022-11-08_160000,1,20.45,21.1,14.3,1
2022-03-25 10:00:00,https://interconnectproject.eu/example/2022-03-25_100000,1,20.4,22.05,14.3,1
2022-05-21 07:00:00,https://interconnectproject.eu/example/2022-05-21_070000,0,21.700000000000000,21.95,14.3,1
2022-03-12 15:00:00,https://interconnectproject.eu/example/2022-03-12_150000,0,19.35,19.9,14.3,1
2022-03-09 14:00:00,https://interconnectproject.eu/example/2022-03-09_140000,1,20.15,21.2,14.3,1
2022-03-11 15:00:00,https://interconnectproject.eu/example/2022-03-11_150000,1,20.05,21.1,14.3,1
2022-07-28 00:00:00,https://interconnectproject.eu/example/2022-07-28_000000,0,21.45,22.0,14.3,1
2022-04-26 12:00:00,https://interconnectproject.eu/example/2022-04-26_120000,1,20.85,21.6,14.3,1
2022-10-27 06:00:00,https://interconnectproject.eu/example/2022-10-27_060000,0,20.05,21.4,14.3,1
2022-10-04 17:00:00,https://interconnectproject.eu/example/2022-10-04_170000,0,20.25,20.75,14.3,1
2022-04-12 22:00:00,https://interconnectproject.eu/example/2022-04-12_220000,0,20.7,21.6,14.3,1
2022-11-02 14:00:00,https://interconnectproject.eu/example/2022-11-02_140000,1,21.6,22.1,14.3,1
2022-04-22 18:00:00,https://interconnectproject.eu/example/2022-04-22_180000,0,18.6,21.45,14.3,1
2022-11-09 00:00:00,https://interconnectproject.eu/example/2022-11-09_000000,0,19.2,20.2,14.3,1
2022-10-14 17:00:00,https://interconnectproject.eu/example/2022-10-14_170000,0,19.85,22.0,14.3,1
2022-09-16 08:00:00,https://interconnectproject.eu/example/2022-09-16_080000,0,20.25,21.5,14.3,1
2022-06-08 04:00:00,https://interconnectproject.eu/example/2022-06-08_040000,0,20.700000000000000,21.8,14.3,1
2022-10-16 23:00:00,https://interconnectproject.eu/example/2022-10-16_230000,0,19.3,21.3,14.3,1
2022-03-12 11:00:00,https://interconnectproject.eu/example/2022-03-12_110000,0,19.0,19.85,14.3,1
2022-05-09 21:00:00,https://interconnectproject.eu/example/2022-05-09_210000,0,21.55,21.95,14.3,1
2022-08-07 21:00:00,https://interconnectproject.eu/example/2022-08-07_210000,0,22.55,22.95,14.3,1
2022-10-31 20:00:00,https://interconnectproject.eu/example/2022-10-31_200000,0,20.55,21.6,14.3,1
2022-05-26 00:00:00,https://interconnectproject.eu/example/2022-05-26_000000,0,21.25,22.0,14.3,1
2022-07-05 05:00:00,https://interconnectproject.eu/example/2022-07-05_050000,0,21.9,22.4,14.3,1
2022-10-16 20:00:00,https://interconnectproject.eu/example/2022-10-16_200000,0,19.4,21.3,14.3,1
2022-06-02 07:00:00,https://interconnectproject.eu/example/2022-06-02_070000,0,25.75,22.5,14.3,1
2022-07-11 22:00:00,https://interconnectproject.eu/example/2022-07-11_220000,0,22.35,22.5,14.3,1
2022-10-17 22:00:00,https://interconnectproject.eu/example/2022-10-17_220000,0,19.65,21.25,14.3,1
2022-10-29 06:00:00,https://interconnectproject.eu/example/2022-10-29_060000,0,20.5,21.65,14.3,1
2022-05-19 20:00:00,https://interconnectproject.eu/example/2022-05-19_200000,0,22.85,23.25,14.3,1
2022-04-12 07:00:00,https://interconnectproject.eu/example/2022-04-12_070000,0,21.15,21.85,14.3,1
2022-08-23 01:00:00,https://interconnectproject.eu/example/2022-08-23_010000,0,22.8,23.1,14.3,1
2022-11-01 20:00:00,https://interconnectproject.eu/example/2022-11-01_200000,0,20.5,21.6,14.3,1
2022-10-25 00:00:00,https://interconnectproject.eu/example/2022-10-25_000000,0,19.9,20.9,14.3,1
2022-10-31 18:00:00,https://interconnectproject.eu/example/2022-10-31_180000,0,20.85,21.7,14.3,1
2022-05-25 22:00:00,https://interconnectproject.eu/example/2022-05-25_220000,0,21.35,22.0,14.3,1
2022-07-24 02:00:00,https://interconnectproject.eu/example/2022-07-24_020000,0,22.8,23.25,14.3,1
2022-11-07 10:00:00,https://interconnectproject.eu/example/2022-11-07_100000,1,19.95,20.7,14.3,1
2022-10-25 08:00:00,https://interconnectproject.eu/example/2022-10-25_080000,0,20.45,21.5,14.2,1
2022-09-15 18:00:00,https://interconnectproject.eu/example/2022-09-15_180000,0,20.8,21.55,14.2,1
2022-10-28 20:00:00,https://interconnectproject.eu/example/2022-10-28_200000,0,20.9,21.95,14.2,1
2022-09-23 08:00:00,https://interconnectproject.eu/example/2022-09-23_080000,0,19.75,20.85,14.2,1
2022-03-18 14:00:00,https://interconnectproject.eu/example/2022-03-18_140000,1,20.65,22.4,14.2,1
2022-05-07 19:00:00,https://interconnectproject.eu/example/2022-05-07_190000,0,21.3,21.9,14.2,1
2022-10-21 00:00:00,https://interconnectproject.eu/example/2022-10-21_000000,0,19.7,20.9,14.2,1
2022-09-04 23:00:00,https://interconnectproject.eu/example/2022-09-04_230000,0,22.65,22.85,14.2,1
2022-03-13 17:00:00,https://interconnectproject.eu/example/2022-03-13_170000,0,18.700000000000000,19.5,14.2,1
2022-11-09 13:00:00,https://interconnectproject.eu/example/2022-11-09_130000,1,20.65,21.1,14.2,1
2022-05-26 02:00:00,https://interconnectproject.eu/example/2022-05-26_020000,0,21.15,22.0,14.2,1
2022-09-11 19:00:00,https://interconnectproject.eu/example/2022-09-11_190000,0,21.4,21.8,14.2,1
2022-10-04 23:00:00,https://interconnectproject.eu/example/2022-10-04_230000,0,19.4,20.3,14.2,1
2022-11-02 11:00:00,https://interconnectproject.eu/example/2022-11-02_110000,1,21.2,22.0,14.2,1
2022-05-04 18:00:00,https://interconnectproject.eu/example/2022-05-04_180000,0,21.1,21.5,14.2,1
2022-08-28 21:00:00,https://interconnectproject.eu/example/2022-08-28_210000,0,22.35,23.0,14.2,1
2022-07-03 04:00:00,https://interconnectproject.eu/example/2022-07-03_040000,0,22.55,22.8,14.2,1
2022-09-16 11:00:00,https://interconnectproject.eu/example/2022-09-16_110000,1,20.6,21.6,14.2,1
2022-10-23 07:00:00,https://interconnectproject.eu/example/2022-10-23_070000,0,19.65,20.7,14.2,1
2022-06-19 06:00:00,https://interconnectproject.eu/example/2022-06-19_060000,0,23.7,23.95,14.2,1
2022-11-01 19:00:00,https://interconnectproject.eu/example/2022-11-01_190000,0,20.65,21.65,14.2,1
2022-06-20 20:00:00,https://interconnectproject.eu/example/2022-06-20_200000,0,23.0,23.25,14.2,1
2022-06-19 21:00:00,https://interconnectproject.eu/example/2022-06-19_210000,0,22.95,23.7,14.2,1
2022-05-24 07:00:00,https://interconnectproject.eu/example/2022-05-24_070000,0,23.55,22.5,14.2,1
2022-10-21 20:00:00,https://interconnectproject.eu/example/2022-10-21_200000,0,20.15,21.35,14.2,1
2022-10-05 04:00:00,https://interconnectproject.eu/example/2022-10-05_040000,0,19.25,20.2,14.2,1
2022-11-09 12:00:00,https://interconnectproject.eu/example/2022-11-09_120000,1,20.3,21.0,14.2,1
2022-03-12 16:00:00,https://interconnectproject.eu/example/2022-03-12_160000,0,19.1,19.85,14.2,1
2022-10-20 09:00:00,https://interconnectproject.eu/example/2022-10-20_090000,1,20.95,21.5,14.2,1
2022-10-06 08:00:00,https://interconnectproject.eu/example/2022-10-06_080000,0,19.95,21.05,14.2,1
2022-10-26 23:00:00,https://interconnectproject.eu/example/2022-10-26_230000,0,20.25,21.3,14.2,1
2022-10-02 07:00:00,https://interconnectproject.eu/example/2022-10-02_070000,0,18.75,19.8,14.2,1
2022-10-13 14:00:00,https://interconnectproject.eu/example/2022-10-13_140000,1,20.45,21.4,14.2,1
2022-06-30 17:00:00,https://interconnectproject.eu/example/2022-06-30_170000,0,23.5,23.4,14.2,1
2022-04-12 20:00:00,https://interconnectproject.eu/example/2022-04-12_200000,0,21.05,21.7,14.2,1
2022-10-21 08:00:00,https://interconnectproject.eu/example/2022-10-21_080000,0,20.45,21.35,14.2,1
2022-10-18 01:00:00,https://interconnectproject.eu/example/2022-10-18_010000,0,19.55,21.2,14.2,1
2022-04-12 21:00:00,https://interconnectproject.eu/example/2022-04-12_210000,0,20.85,21.65,14.1,1
2022-10-05 02:00:00,https://interconnectproject.eu/example/2022-10-05_020000,0,19.3,20.3,14.1,1
2022-11-07 20:00:00,https://interconnectproject.eu/example/2022-11-07_200000,0,19.45,20.2,14.1,1
2022-11-10 14:00:00,https://interconnectproject.eu/example/2022-11-10_140000,1,20.65,21.3,14.1,1
2022-10-05 01:00:00,https://interconnectproject.eu/example/2022-10-05_010000,0,19.3,20.3,14.1,1
2022-10-08 08:00:00,https://interconnectproject.eu/example/2022-10-08_080000,0,19.65,20.55,14.1,1
2022-09-10 20:00:00,https://interconnectproject.eu/example/2022-09-10_200000,0,20.9,21.9,14.1,1
2022-09-14 07:00:00,https://interconnectproject.eu/example/2022-09-14_070000,0,20.85,21.65,14.1,1
2022-10-05 05:00:00,https://interconnectproject.eu/example/2022-10-05_050000,0,19.3,20.2,14.1,1
2022-10-18 03:00:00,https://interconnectproject.eu/example/2022-10-18_030000,0,19.5,21.15,14.1,1
2022-07-15 20:00:00,https://interconnectproject.eu/example/2022-07-15_200000,0,23.25,23.7,14.1,1
2022-05-16 21:00:00,https://interconnectproject.eu/example/2022-05-16_210000,0,22.3,22.5,14.1,1
2022-11-03 09:00:00,https://interconnectproject.eu/example/2022-11-03_090000,1,20.8,21.7,14.1,1
2022-10-11 09:00:00,https://interconnectproject.eu/example/2022-10-11_090000,1,19.95,20.7,14.1,1
2022-11-08 21:00:00,https://interconnectproject.eu/example/2022-11-08_210000,0,19.45,20.4,14.1,1
2022-09-14 04:00:00,https://interconnectproject.eu/example/2022-09-14_040000,0,20.55,21.3,14.1,1
2022-10-29 22:00:00,https://interconnectproject.eu/example/2022-10-29_220000,0,20.85,21.7,14.1,1
2023-01-01 05:00:00,https://interconnectproject.eu/example/2023-01-01_050000,0,17.3,18.3,14.1,1
2022-10-26 22:00:00,https://interconnectproject.eu/example/2022-10-26_220000,0,20.3,21.3,14.1,1
2022-04-22 09:00:00,https://interconnectproject.eu/example/2022-04-22_090000,1,21.5,21.6,14.1,1
2022-05-04 09:00:00,https://interconnectproject.eu/example/2022-05-04_090000,1,22.2,21.8,14.1,1
2022-08-22 04:00:00,https://interconnectproject.eu/example/2022-08-22_040000,0,22.0,22.6,14.1,1
2022-09-09 04:00:00,https://interconnectproject.eu/example/2022-09-09_040000,0,20.8,21.8,14.1,1
2022-07-24 03:00:00,https://interconnectproject.eu/example/2022-07-24_030000,0,22.75,23.25,14.1,1
2022-06-16 23:00:00,https://interconnectproject.eu/example/2022-06-16_230000,0,22.7,22.9,14.1,1
2022-11-09 10:00:00,https://interconnectproject.eu/example/2022-11-09_100000,1,20.05,21.0,14.1,1
2022-05-21 19:00:00,https://interconnectproject.eu/example/2022-05-21_190000,0,22.15,22.2,14.1,1
2022-04-18 07:00:00,https://interconnectproject.eu/example/2022-04-18_070000,0,21.35,20.85,14.1,1
2022-09-05 04:00:00,https://interconnectproject.eu/example/2022-09-05_040000,0,22.1,22.6,14.1,1
2022-10-04 18:00:00,https://interconnectproject.eu/example/2022-10-04_180000,0,19.9,20.55,14.1,1
2022-08-20 20:00:00,https://interconnectproject.eu/example/2022-08-20_200000,0,22.85,23.1,14.1,1
2022-06-30 16:00:00,https://interconnectproject.eu/example/2022-06-30_160000,1,24.1,23.4,14.1,1
2022-10-04 08:00:00,https://interconnectproject.eu/example/2022-10-04_080000,0,19.65,20.65,14.1,1
2022-11-01 21:00:00,https://interconnectproject.eu/example/2022-11-01_210000,0,20.5,21.55,14.1,1
2022-10-13 10:00:00,https://interconnectproject.eu/example/2022-10-13_100000,1,20.2,21.15,14.0,1
2022-10-08 09:00:00,https://interconnectproject.eu/example/2022-10-08_090000,0,19.8,20.6,14.0,1
2022-10-19 10:00:00,https://interconnectproject.eu/example/2022-10-19_100000,1,20.15,21.7,14.0,1
2022-10-19 15:00:00,https://interconnectproject.eu/example/2022-10-19_150000,1,20.2,21.75,14.0,1
2022-10-05 03:00:00,https://interconnectproject.eu/example/2022-10-05_030000,0,19.3,20.2,14.0,1
2022-10-14 07:00:00,https://interconnectproject.eu/example/2022-10-14_070000,0,19.75,21.25,14.0,1
2022-08-27 00:00:00,https://interconnectproject.eu/example/2022-08-27_000000,0,22.566666666666700,23.1,14.0,1
2022-08-29 06:00:00,https://interconnectproject.eu/example/2022-08-29_060000,0,21.35,22.3,14.0,1
2022-06-17 03:00:00,https://interconnectproject.eu/example/2022-06-17_030000,0,22.2,22.4,14.0,1
2022-05-03 16:00:00,https://interconnectproject.eu/example/2022-05-03_160000,1,21.9,21.65,14.0,1
2022-10-21 07:00:00,https://interconnectproject.eu/example/2022-10-21_070000,0,20.55,21.25,14.0,1
2022-03-09 15:00:00,https://interconnectproject.eu/example/2022-03-09_150000,1,20.2,21.2,14.0,1
2022-06-01 10:00:00,https://interconnectproject.eu/example/2022-06-01_100000,1,23.85,22.55,14.0,1
2022-04-21 08:00:00,https://interconnectproject.eu/example/2022-04-21_080000,0,21.85,21.45,14.0,1
2022-03-18 15:00:00,https://interconnectproject.eu/example/2022-03-18_150000,1,20.6,22.4,14.0,1
2022-10-26 20:00:00,https://interconnectproject.eu/example/2022-10-26_200000,0,20.4,21.4,14.0,1
2022-07-22 02:00:00,https://interconnectproject.eu/example/2022-07-22_020000,0,22.35,23.0,14.0,1
2022-04-13 17:00:00,https://interconnectproject.eu/example/2022-04-13_170000,0,22.65,22.15,14.0,1
2022-04-28 17:00:00,https://interconnectproject.eu/example/2022-04-28_170000,0,20.8,21.1,14.0,1
2022-04-23 22:00:00,https://interconnectproject.eu/example/2022-04-23_220000,0,18.95,20.9,14.0,1
2022-06-26 03:00:00,https://interconnectproject.eu/example/2022-06-26_030000,0,22.6,23.1,14.0,1
2022-11-01 22:00:00,https://interconnectproject.eu/example/2022-11-01_220000,0,20.4,21.5,14.0,1
2022-05-07 21:00:00,https://interconnectproject.eu/example/2022-05-07_210000,0,20.8,21.75,14.0,1
2022-10-05 00:00:00,https://interconnectproject.eu/example/2022-10-05_000000,0,19.4,20.3,14.0,1
2022-07-30 01:00:00,https://interconnectproject.eu/example/2022-07-30_010000,0,21.75,22.3,14.0,1
2022-09-07 02:00:00,https://interconnectproject.eu/example/2022-09-07_020000,0,22.35,22.6,14.0,1
2022-03-09 13:00:00,https://interconnectproject.eu/example/2022-03-09_130000,1,19.9,21.25,14.0,1
2022-10-17 00:00:00,https://interconnectproject.eu/example/2022-10-17_000000,0,19.2,21.3,14.0,1
2022-06-04 06:00:00,https://interconnectproject.eu/example/2022-06-04_060000,0,21.3,22.05,14.0,1
2022-10-29 23:00:00,https://interconnectproject.eu/example/2022-10-29_230000,0,20.8,21.7,14.0,1
2022-07-28 05:00:00,https://interconnectproject.eu/example/2022-07-28_050000,0,21.0,22.15,14.0,1
2022-06-30 18:00:00,https://interconnectproject.eu/example/2022-06-30_180000,0,23.15,23.4,14.0,1
2022-10-15 07:00:00,https://interconnectproject.eu/example/2022-10-15_070000,0,19.6,21.3,14.0,1
2022-03-18 12:00:00,https://interconnectproject.eu/example/2022-03-18_120000,1,20.6,22.3,14.0,1
2022-07-11 03:00:00,https://interconnectproject.eu/example/2022-07-11_030000,0,21.2,21.65,14.0,1
2022-10-18 02:00:00,https://interconnectproject.eu/example/2022-10-18_020000,0,19.55,21.2,14.0,1
2022-09-01 04:00:00,https://interconnectproject.eu/example/2022-09-01_040000,0,20.9,21.8,14.0,1
2022-04-24 18:00:00,https://interconnectproject.eu/example/2022-04-24_180000,0,18.4,20.9,14.0,1
2022-07-02 22:00:00,https://interconnectproject.eu/example/2022-07-02_220000,0,22.55,22.8,14.0,1
2022-03-27 12:00:00,https://interconnectproject.eu/example/2022-03-27_120000,0,19.25,20.6,14.0,1
2022-10-27 01:00:00,https://interconnectproject.eu/example/2022-10-27_010000,0,20.15,21.25,14.0,1
2022-08-02 03:00:00,https://interconnectproject.eu/example/2022-08-02_030000,0,21.65,22.15,14.0,1
2022-11-08 22:00:00,https://interconnectproject.eu/example/2022-11-08_220000,0,19.4,20.3,14.0,1
2022-04-15 11:00:00,https://interconnectproject.eu/example/2022-04-15_110000,1,22.5,22.4,14.0,1
2022-11-02 00:00:00,https://interconnectproject.eu/example/2022-11-02_000000,0,20.3,21.4,14.0,1
2022-10-15 17:00:00,https://interconnectproject.eu/example/2022-10-15_170000,0,20.0,21.4,14.0,1
2022-04-29 12:00:00,https://interconnectproject.eu/example/2022-04-29_120000,1,21.35,21.6,13.9,1
2022-09-23 19:00:00,https://interconnectproject.eu/example/2022-09-23_190000,0,19.7,20.7,13.9,1
2022-10-01 07:00:00,https://interconnectproject.eu/example/2022-10-01_070000,0,19.2,20.2,13.9,1
2022-05-28 17:00:00,https://interconnectproject.eu/example/2022-05-28_170000,0,21.700000000000000,21.9,13.9,1
2022-10-02 06:00:00,https://interconnectproject.eu/example/2022-10-02_060000,0,18.7,19.8,13.9,1
2022-05-17 22:00:00,https://interconnectproject.eu/example/2022-05-17_220000,0,22.75,22.75,13.9,1
2022-10-27 23:00:00,https://interconnectproject.eu/example/2022-10-27_230000,0,20.7,21.6,13.9,1
2022-09-11 07:00:00,https://interconnectproject.eu/example/2022-09-11_070000,0,20.6,21.7,13.9,1
2022-06-19 22:00:00,https://interconnectproject.eu/example/2022-06-19_220000,0,22.75,23.55,13.9,1
2022-09-01 03:00:00,https://interconnectproject.eu/example/2022-09-01_030000,0,21.05,21.55,13.9,1
2022-11-01 08:00:00,https://interconnectproject.eu/example/2022-11-01_080000,0,20.65,21.8,13.9,1
2022-04-26 11:00:00,https://interconnectproject.eu/example/2022-04-26_110000,1,20.55,21.6,13.9,1
2022-06-19 08:00:00,https://interconnectproject.eu/example/2022-06-19_080000,0,23.35,23.8,13.9,1
2022-05-24 16:00:00,https://interconnectproject.eu/example/2022-05-24_160000,1,22.8,22.6,13.9,1
2022-09-16 14:00:00,https://interconnectproject.eu/example/2022-09-16_140000,1,20.5,21.7,13.9,1
2022-07-17 23:00:00,https://interconnectproject.eu/example/2022-07-17_230000,0,23.15,23.65,13.9,1
2022-03-24 08:00:00,https://interconnectproject.eu/example/2022-03-24_080000,0,20.45,21.95,13.9,1
2022-03-22 08:00:00,https://interconnectproject.eu/example/2022-03-22_080000,0,19.950000000000000,21.95,13.9,1
2022-10-13 11:00:00,https://interconnectproject.eu/example/2022-10-13_110000,1,20.35,21.2,13.9,1
2022-06-15 04:00:00,https://interconnectproject.eu/example/2022-06-15_040000,0,21.1,21.4,13.9,1
2022-10-24 18:00:00,https://interconnectproject.eu/example/2022-10-24_180000,0,20.55,21.1,13.9,1
2022-04-11 10:00:00,https://interconnectproject.eu/example/2022-04-11_100000,1,21.55,22.0,13.9,1
2022-09-15 06:00:00,https://interconnectproject.eu/example/2022-09-15_060000,0,20.200000000000000,21.200000000000000,13.9,1
2022-09-14 06:00:00,https://interconnectproject.eu/example/2022-09-14_060000,0,20.7,21.45,13.9,1
2022-06-20 05:00:00,https://interconnectproject.eu/example/2022-06-20_050000,0,21.65,22.6,13.9,1
2022-06-08 19:00:00,https://interconnectproject.eu/example/2022-06-08_190000,0,21.65,22.25,13.9,1
2022-06-06 05:00:00,https://interconnectproject.eu/example/2022-06-06_050000,0,21.0,21.7,13.9,1
2022-06-14 05:00:00,https://interconnectproject.eu/example/2022-06-14_050000,0,21.55,21.75,13.9,1
2022-07-01 05:00:00,https://interconnectproject.eu/example/2022-07-01_050000,0,21.8,22.5,13.9,1
2022-11-09 02:00:00,https://interconnectproject.eu/example/2022-11-09_020000,0,19.1,20.15,13.9,1
2022-09-28 11:00:00,https://interconnectproject.eu/example/2022-09-28_110000,1,20.35,20.7,13.9,1
2022-04-26 15:00:00,https://interconnectproject.eu/example/2022-04-26_150000,1,21.2,21.6,13.9,1
2022-10-21 21:00:00,https://interconnectproject.eu/example/2022-10-21_210000,0,20.1,21.3,13.8,1
2022-11-07 19:00:00,https://interconnectproject.eu/example/2022-11-07_190000,0,19.65,20.25,13.8,1
2022-07-12 04:00:00,https://interconnectproject.eu/example/2022-07-12_040000,0,21.85,21.950000000000000,13.8,1
2022-04-15 14:00:00,https://interconnectproject.eu/example/2022-04-15_140000,1,22.1,22.5,13.8,1
2022-10-16 21:00:00,https://interconnectproject.eu/example/2022-10-16_210000,0,19.3,21.3,13.8,1
2022-05-22 05:00:00,https://interconnectproject.eu/example/2022-05-22_050000,0,21.05,21.95,13.8,1
2022-10-13 13:00:00,https://interconnectproject.eu/example/2022-10-13_130000,1,20.4,21.3,13.8,1
2022-08-21 05:00:00,https://interconnectproject.eu/example/2022-08-21_050000,0,22.4,22.9,13.8,1
2022-10-13 15:00:00,https://interconnectproject.eu/example/2022-10-13_150000,1,20.5,21.35,13.8,1
2022-04-11 18:00:00,https://interconnectproject.eu/example/2022-04-11_180000,0,19.05,21.8,13.8,1
2022-05-23 22:00:00,https://interconnectproject.eu/example/2022-05-23_220000,0,21.9,21.9,13.8,1
2022-06-16 01:00:00,https://interconnectproject.eu/example/2022-06-16_010000,0,22.05,22.15,13.8,1
2022-06-30 20:00:00,https://interconnectproject.eu/example/2022-06-30_200000,0,22.8,23.4,13.8,1
2022-06-30 19:00:00,https://interconnectproject.eu/example/2022-06-30_190000,0,22.95,23.4,13.8,1
2022-09-19 08:00:00,https://interconnectproject.eu/example/2022-09-19_080000,0,19.75,20.6,13.8,1
2022-11-09 09:00:00,https://interconnectproject.eu/example/2022-11-09_090000,1,19.9,20.9,13.8,1
2022-05-09 06:00:00,https://interconnectproject.eu/example/2022-05-09_060000,0,21.65,21.2,13.8,1
2022-03-11 11:00:00,https://interconnectproject.eu/example/2022-03-11_110000,1,19.15,20.65,13.8,1
2022-05-05 06:00:00,https://interconnectproject.eu/example/2022-05-05_060000,0,20.9,21.35,13.8,1
2022-11-09 01:00:00,https://interconnectproject.eu/example/2022-11-09_010000,0,19.2,20.2,13.8,1
2022-09-14 05:00:00,https://interconnectproject.eu/example/2022-09-14_050000,0,20.6,21.4,13.8,1
2022-05-01 11:00:00,https://interconnectproject.eu/example/2022-05-01_110000,0,20.700000000000000,20.9,13.8,1
2022-10-30 00:00:00,https://interconnectproject.eu/example/2022-10-30_000000,0,20.7,21.65,13.8,1
2022-06-19 23:00:00,https://interconnectproject.eu/example/2022-06-19_230000,0,22.3,23.0,13.8,1
2022-04-29 16:00:00,https://interconnectproject.eu/example/2022-04-29_160000,1,21.3,21.4,13.8,1
2022-10-13 08:00:00,https://interconnectproject.eu/example/2022-10-13_080000,0,19.9,20.9,13.8,1
2022-10-20 10:00:00,https://interconnectproject.eu/example/2022-10-20_100000,1,20.95,21.55,13.8,1
2022-10-20 23:00:00,https://interconnectproject.eu/example/2022-10-20_230000,0,19.8,20.9,13.8,1
